year,ticker,list_kind,priced,entry_date,exit_date,price_col,return,benchmark_ret,abnormal_ret
2023,BRDS,deletion,True,2023-05-22,2023-06-23,adjClose,-0.15415019762845839,0.01571050492389836,-0.16986070255235675
2021,BRG,deletion,True,2021-06-07,2021-06-25,adjClose,0.05880148513198091,0.009467139915354084,0.04933434521662683
2022,BRG,addition,True,2022-06-06,2022-06-24,adjClose,-0.011001319576740998,-0.06551746377655376,0.054516144199812766
2019,BRID,addition,True,2019-06-10,2019-06-28,adjClose,0.05047652665019431,0.028299177250638685,0.022177349399555624
2021,BRID,deletion,True,2021-06-07,2021-06-25,adjClose,-0.14929920780012185,0.009467139915354084,-0.15876634771547593
2020,BSBK,addition,True,2020-06-15,2020-06-26,adjClose,-0.08422174840085295,-0.030640470954920174,-0.05358127744593277
2021,BSBK,deletion,True,2021-06-07,2021-06-25,adjClose,0.008946322067594492,0.009467139915354084,-0.0005208178477595915
2020,BSET,deletion,True,2020-06-15,2020-06-26,adjClose,0.015895953760868275,-0.030640470954920174,0.04653642471578845
2021,BSET,addition,True,2021-06-07,2021-06-25,adjClose,-0.11797939515051703,0.009467139915354084,-0.1274465350658711
2022,BSET,deletion,True,2022-06-06,2022-06-24,adjClose,0.0390625000023237,-0.06551746377655376,0.10457996377887746
2019,BSGM,addition,False,,,,,,
2021,BSGM,deletion,False,,,,,,
2021,BSVN,deletion,True,2021-06-07,2021-06-25,adjClose,-0.03945435030786093,0.009467139915354084,-0.048921490223215014
2023,BSVN,addition,True,2023-05-22,2023-06-23,adjClose,-0.0330085919961246,0.01571050492389836,-0.048719096920022964
2021,BTX,addition,True,2021-06-07,2021-06-25,adjClose,0.0002041286964973299,0.009467139915354084,-0.009263011218856754
2022,BTX,deletion,True,2022-06-06,2022-06-24,adjClose,-0.06096424614909002,-0.06551746377655376,0.004553217627463746
2016,BWFG,addition,True,2016-06-13,2016-06-24,adjClose,0.05164092664087727,-0.019684696454071005,0.07132562309494828
2021,BWFG,deletion,True,2021-06-07,2021-06-25,adjClose,-0.04078135709604802,0.009467139915354084,-0.050248497011402105
2022,BWFG,addition,True,2022-06-06,2022-06-24,adjClose,-0.14089347079227632,-0.06551746377655376,-0.07537600701572256
2018,BXC,addition,True,2018-06-11,2018-06-22,adjClose,-0.1684770560851253,0.0062960964203993,-0.1747731525055246
2020,BXC,deletion,True,2020-06-15,2020-06-26,adjClose,-0.01055408970976257,-0.030640470954920174,0.020086381245157603
2021,BXC,addition,True,2021-06-07,2021-06-25,adjClose,0.028024911032028532,0.009467139915354084,0.01855777111667445
2021,BYRN,addition,True,2021-06-07,2021-06-25,adjClose,-0.052148518982060965,0.009467139915354084,-0.06161565889741505
2022,BYRN,deletion,True,2022-06-06,2022-06-24,adjClose,-0.008393285371702697,-0.06551746377655376,0.05712417840485107
2019,BYSI,addition,True,2019-06-10,2019-06-28,adjClose,0.4023668639053255,0.028299177250638685,0.3740676866546868
2022,BYSI,deletion,True,2022-06-06,2022-06-24,adjClose,-0.12025316455696211,-0.06551746377655376,-0.05473570078040835
2021,CABA,deletion,True,2021-06-07,2021-06-25,adjClose,-0.12616822429906538,0.009467139915354084,-0.13563536421441946
2023,CABA,addition,True,2023-05-22,2023-06-23,adjClose,0.11691762621789192,0.01571050492389836,0.10120712129399356
2016,CALA,deletion,True,2016-06-13,2016-06-24,adjClose,-0.16806722689075626,-0.019684696454071005,-0.14838253043668526
2017,CALA,addition,True,2017-06-01,2017-06-23,adjClose,-0.052795031055900665,0.014105793450912563,-0.06690082450681323
2021,CALA,deletion,True,2021-06-07,2021-06-25,adjClose,-0.04824561403508776,0.009467139915354084,-0.05771275395044184
2020,CALB,addition,True,2020-06-15,2020-06-26,adjClose,0.002096436058700135,-0.030640470954920174,0.03273690701362031
2021,CALB,deletion,True,2021-06-07,2021-06-25,adjClose,-0.018619934282584905,0.009467139915354084,-0.028087074197938988
2016,CASC,deletion,True,2016-06-13,2016-06-24,adjClose,-0.1808035714285714,-0.019684696454071005,-0.1611188749745004
2017,CASC,addition,True,2017-06-01,2017-06-23,adjClose,-0.05025125628140703,0.014105793450912563,-0.0643570497323196
2018,CASI,addition,True,2018-06-11,2018-06-22,adjClose,0.02782324058919805,0.0062960964203993,0.02152714416879875
2021,CASI,deletion,True,2021-06-07,2021-06-25,adjClose,-0.06896551724137923,0.009467139915354084,-0.07843265715673331
2016,CATB,deletion,False,,,,,,
2020,CATB,addition,False,,,,,,
2021,CATB,deletion,False,,,,,,
2019,CBAN,addition,True,2019-06-10,2019-06-28,adjClose,0.013755980860471029,0.028299177250638685,-0.014543196390167656
2021,CBAN,deletion,True,2021-06-07,2021-06-25,adjClose,-0.02701212789362062,0.009467139915354084,-0.0364792678089747
2022,CBAN,addition,True,2022-06-06,2022-06-24,adjClose,-0.12462908011425589,-0.06551746377655376,-0.05911161633770212
2018,CBAY,addition,True,2018-06-11,2018-06-22,adjClose,0.109854604200323,0.0062960964203993,0.1035585077799237
2022,CBAY,deletion,True,2022-06-06,2022-06-24,adjClose,0.4461538461538461,-0.06551746377655376,0.5116713099303999
2023,CBAY,addition,True,2023-05-22,2023-06-23,adjClose,-0.09246575342465746,0.01571050492389836,-0.10817625834855582
2018,CBFV,addition,True,2018-06-11,2018-06-22,adjClose,-0.009971509971108738,0.0062960964203993,-0.016267606391508038
2020,CBFV,addition,True,2020-06-15,2020-06-26,adjClose,-0.10750507099247464,-0.030640470954920174,-0.07686460003755446
2021,CBFV,deletion,True,2021-06-07,2021-06-25,adjClose,0.0045372050821717025,0.009467139915354084,-0.004929934833182381
2018,CBIO,addition,False,,,,,,
2020,CBIO,addition,False,,,,,,
2021,CBIO,deletion,False,,,,,,
2020,CBL,deletion,False,,,,,,
2022,CBL,addition,True,2022-06-06,2022-06-24,adjClose,-0.15894701765944674,-0.06551746377655376,-0.09342955388289298
2017,CBMG,deletion,False,,,,,,
2018,CBMG,addition,False,,,,,,
2020,CCO,deletion,True,2020-06-15,2020-06-26,adjClose,-0.17355371900826444,-0.030640470954920174,-0.14291324805334427
2021,CCO,addition,True,2021-06-07,2021-06-25,adjClose,0.18565400843881852,0.009467139915354084,0.17618686852346443
2022,CCRD,deletion,False,,,,,,
2023,CCRD,addition,False,,,,,,
2017,CDEV,addition,False,,,,,,
2020,CDEV,deletion,False,,,,,,
2021,CDEV,addition,False,,,,,,
2020,CDR,deletion,True,2020-06-15,2020-06-26,adjClose,-0.1092436974802895,-0.030640470954920174,-0.07860322652536933
2022,CDR,addition,True,2022-06-06,2022-06-24,adjClose,0.11106796116386008,-0.06551746377655376,0.17658542494041385
2017,CDTX,deletion,True,2017-06-01,2017-06-23,adjClose,0.08064516129032251,0.014105793450912563,0.06653936783940995
2020,CDTX,addition,True,2020-06-15,2020-06-26,adjClose,0.023622047244094446,-0.030640470954920174,0.05426251819901462
2021,CDTX,deletion,True,2021-06-07,2021-06-25,adjClose,-0.06572769953051649,0.009467139915354084,-0.07519483944587058
2016,CDXC,addition,False,,,,,,
2017,CDXC,deletion,False,,,,,,
2018,CDXC,addition,False,,,,,,
2022,CDXC,deletion,False,,,,,,
2017,CDZI,addition,True,2017-06-01,2017-06-23,adjClose,-0.11295681063122931,0.014105793450912563,-0.12706260408214187
2022,CDZI,deletion,True,2022-06-06,2022-06-24,adjClose,0.20574162679425845,-0.06551746377655376,0.2712590905708122
2023,CDZI,addition,True,2023-05-22,2023-06-23,adjClose,-0.19631901840490784,0.01571050492389836,-0.2120295233288062
2020,CELC,deletion,True,2020-06-15,2020-06-26,adjClose,-0.21914648212226073,-0.030640470954920174,-0.18850601116734056
2021,CELC,addition,True,2021-06-07,2021-06-25,adjClose,0.10929368029739783,0.009467139915354084,0.09982654038204375
2022,CELC,deletion,True,2022-06-06,2022-06-24,adjClose,0.2885714285714285,-0.06551746377655376,0.35408889234798224
2023,CELC,addition,True,2023-05-22,2023-06-23,adjClose,0.08490566037735858,0.01571050492389836,0.06919515545346022
2022,CELU,addition,True,2022-06-06,2022-06-24,adjClose,-0.4682080924855492,-0.06551746377655376,-0.4026906287089954
2023,CELU,deletion,True,2023-05-22,2023-06-23,adjClose,-0.007554436379795582,0.01571050492389836,-0.023264941303693942
2020,CEMI,addition,True,2020-06-15,2020-06-26,adjClose,-0.6870813397129186,-0.030640470954920174,-0.6564408687579985
2021,CEMI,deletion,True,2021-06-07,2021-06-25,adjClose,-0.033742331288343475,0.009467139915354084,-0.04320947120369756
2022,CENN,addition,False,,,,,,
2023,CENN,deletion,False,,,,,,
2016,CFFI,addition,True,2016-06-13,2016-06-24,adjClose,-0.03220498354501666,-0.019684696454071005,-0.012520287090945659
2021,CFFI,deletion,True,2021-06-07,2021-06-25,adjClose,-0.00019451468606912492,0.009467139915354084,-0.009661654601423209
2023,CFFI,addition,True,2023-05-22,2023-06-23,adjClose,0.04611735546949047,0.01571050492389836,0.030406850545592112
2019,CFMS,addition,True,2019-06-10,2019-06-28,adjClose,-0.07430997876857748,0.028299177250638685,-0.10260915601921616
2020,CFMS,deletion,True,2020-06-15,2020-06-26,adjClose,-0.14556962025316456,-0.030640470954920174,-0.11492914929824438
2020,CFRX,addition,True,2020-06-15,2020-06-26,adjClose,0.2287694974003467,-0.030640470954920174,0.25940996835526686
2021,CFRX,deletion,True,2021-06-07,2021-06-25,adjClose,0.06511627906976747,0.009467139915354084,0.055649139154413385
2019,CHAP,addition,True,2019-06-10,2019-06-28,adjClose,0.27989130434782594,0.028299177250638685,0.25159212709718726
2020,CHAP,deletion,True,2020-06-15,2020-06-26,adjClose,-0.23135413172313535,-0.030640470954920174,-0.20071366076821517
2016,CHMA,deletion,True,2016-06-13,2016-06-24,adjClose,-0.010714285714285676,-0.019684696454071005,0.008970410739785328
2019,CHMA,addition,True,2019-06-10,2019-06-28,adjClose,-0.055625790139064546,0.028299177250638685,-0.08392496738970323
2021,CHMA,deletion,True,2021-06-07,2021-06-25,adjClose,0.13875598086124397,0.009467139915354084,0.12928884094588988
2016,CHMG,addition,True,2016-06-13,2016-06-24,adjClose,-0.013961616868451654,-0.019684696454071005,0.005723079585619351
2021,CHMG,deletion,True,2021-06-07,2021-06-25,adjClose,0.02161808368142437,0.009467139915354084,0.012150943766070288
2023,CHMG,addition,True,2023-05-22,2023-06-23,adjClose,0.11954052308868568,0.01571050492389836,0.10383001816478732
2017,CHMI,addition,True,2017-06-01,2017-06-23,adjClose,0.04487534625384115,0.014105793450912563,0.03076955280292859
2021,CHMI,deletion,True,2021-06-07,2021-06-25,adjClose,0.018393030012667788,0.009467139915354084,0.008925890097313705
2022,CISO,addition,True,2022-06-06,2022-06-24,adjClose,-0.4144444444444445,-0.06551746377655376,-0.34892698066789074
2023,CISO,deletion,True,2023-05-22,2023-06-23,adjClose,-0.11640953716690039,0.01571050492389836,-0.13212004209079875
2020,CIZN,addition,True,2020-06-15,2020-06-26,adjClose,-0.07653457653462103,-0.030640470954920174,-0.04589410557970086
2021,CIZN,deletion,True,2021-06-07,2021-06-25,adjClose,0.002971259864543274,0.009467139915354084,-0.0064958800508108094
2019,CKPT,addition,True,2019-06-10,2019-06-28,adjClose,-0.345572354211663,0.028299177250638685,-0.3738715314623017
2021,CKPT,deletion,True,2021-06-07,2021-06-25,adjClose,0.13157894736842102,0.009467139915354084,0.12211180745306693
2016,CLD,deletion,False,,,,,,
2017,CLD,addition,False,,,,,,
2021,CLNN,addition,True,2021-06-07,2021-06-25,adjClose,-0.011627906976744207,0.009467139915354084,-0.02109504689209829
2022,CLNN,deletion,True,2022-06-06,2022-06-24,adjClose,0.06227106227106227,-0.06551746377655376,0.12778852604761604
2022,CLOV,addition,True,2022-06-06,2022-06-24,adjClose,-0.11507936507936511,-0.06551746377655376,-0.04956190130281135
2023,CLOV,deletion,True,2023-05-22,2023-06-23,adjClose,-0.1714953271028038,0.01571050492389836,-0.18720583202670216
2021,CLPT,addition,True,2021-06-07,2021-06-25,adjClose,0.05408216328653137,0.009467139915354084,0.04461502337117729
2022,CLPT,deletion,True,2022-06-06,2022-06-24,adjClose,0.1988582302568982,-0.06551746377655376,0.26437569403345196
2023,CLPT,addition,True,2023-05-22,2023-06-23,adjClose,-0.215311004784689,0.01571050492389836,-0.23102150970858737
2020,CMCL,addition,True,2020-06-15,2020-06-26,adjClose,-0.18486012068009539,-0.030640470954920174,-0.1542196497251752
2021,CMCL,deletion,True,2021-06-07,2021-06-25,adjClose,-0.1412665274908197,0.009467139915354084,-0.15073366740617378
2023,CMCL,addition,True,2023-05-22,2023-06-23,adjClose,-0.04094010614163024,0.01571050492389836,-0.0566506110655286
2019,CMCT,addition,True,2019-06-10,2019-06-28,adjClose,0.01189845215759866,0.028299177250638685,-0.016400725093040025
2021,CMCT,deletion,True,2021-06-07,2021-06-25,adjClose,-0.09885056877206266,0.009467139915354084,-0.10831770868741675
2016,CMLS,deletion,False,,,,,,
2019,CMLS,addition,False,,,,,,
2020,CMLS,deletion,False,,,,,,
2022,CMLS,addition,False,,,,,,
2023,CMLS,deletion,False,,,,,,
2016,CMT,deletion,True,2016-06-13,2016-06-24,adjClose,0.02203647415990706,-0.019684696454071005,0.041721170613978065
2017,CMT,addition,True,2017-06-01,2017-06-23,adjClose,-0.005763688758217866,0.014105793450912563,-0.01986948220913043
2023,CMT,addition,True,2023-05-22,2023-06-23,adjClose,0.029576746557878675,0.01571050492389836,0.013866241633980314
2019,CODA,addition,True,2019-06-10,2019-06-28,adjClose,0.2998007968127492,0.028299177250638685,0.2715016195621105
2020,CODA,deletion,True,2020-06-15,2020-06-26,adjClose,-0.022900763358778664,-0.030640470954920174,0.00773970759614151
2020,CODX,addition,True,2020-06-15,2020-06-26,adjClose,0.0378874856486795,-0.030640470954920174,0.06852795660359967
2021,CODX,deletion,True,2021-06-07,2021-06-25,adjClose,-0.01722158438576349,0.009467139915354084,-0.026688724301117572
2020,COFS,addition,True,2020-06-15,2020-06-26,adjClose,-0.05615763546689634,-0.030640470954920174,-0.025517164511976165
2021,COFS,deletion,True,2021-06-07,2021-06-25,adjClose,-0.08210887173929726,0.009467139915354084,-0.09157601165465135
2023,COFS,addition,True,2023-05-22,2023-06-23,adjClose,0.13419612995425068,0.01571050492389836,0.11848562503035232
2016,CORI,deletion,True,2016-06-13,2016-06-24,adjClose,0.05454545454545445,-0.019684696454071005,0.07423015099952546
2017,CORI,addition,True,2017-06-01,2017-06-23,adjClose,-0.032765399737876844,0.014105793450912563,-0.046871193188789406
2020,CPE,deletion,True,2020-06-15,2020-06-26,adjClose,-0.2171052631578947,-0.030640470954920174,-0.18646479220297452
2021,CPE,addition,True,2021-06-07,2021-06-25,adjClose,0.23893065998329144,0.009467139915354084,0.22946352006793735
2016,CPRX,deletion,True,2016-06-13,2016-06-24,adjClose,0.20102858871577678,-0.019684696454071005,0.22071328516984778
2017,CPRX,addition,True,2017-06-01,2017-06-23,adjClose,0.2735426008968609,0.014105793450912563,0.2594368074459483
2022,CPS,deletion,True,2022-06-06,2022-06-24,adjClose,-0.1645161290322581,-0.06551746377655376,-0.09899866525570433
2023,CPS,addition,True,2023-05-22,2023-06-23,adjClose,0.09905254091300608,0.01571050492389836,0.08334203598910772
2022,CPTN,addition,True,2022-06-06,2022-06-24,adjClose,-0.3114035087719299,-0.06551746377655376,-0.24588604499537614
2023,CPTN,deletion,True,2023-05-22,2023-06-23,adjClose,0.4168076706147772,0.01571050492389836,0.40109716569087883
2017,CRBP,addition,True,2017-06-01,2017-06-23,adjClose,-0.03053435114503822,0.014105793450912563,-0.04464014459595078
2021,CRBP,deletion,True,2021-06-07,2021-06-25,adjClose,-0.07804878048780484,0.009467139915354084,-0.08751592040315892
2021,CRDF,addition,True,2021-06-07,2021-06-25,adjClose,-0.016688061617458283,0.009467139915354084,-0.026155201532812367
2022,CRDF,deletion,True,2022-06-06,2022-06-24,adjClose,0.6691176470588234,-0.06551746377655376,0.7346351108353771
2021,CRIS,addition,True,2021-06-07,2021-06-25,adjClose,-0.4747612551159618,0.009467139915354084,-0.4842283950313159
2022,CRIS,deletion,True,2022-06-06,2022-06-24,adjClose,0.19075144508670516,-0.06551746377655376,0.2562689088632589
2016,CRMD,deletion,True,2016-06-13,2016-06-24,adjClose,-0.1157407407407407,-0.019684696454071005,-0.0960560442866697
2019,CRMD,addition,True,2019-06-10,2019-06-28,adjClose,0.2121621621621621,0.028299177250638685,0.18386298491152342
2022,CRMD,deletion,True,2022-06-06,2022-06-24,adjClose,0.18965517241379315,-0.06551746377655376,0.2551726361903469
2023,CRMD,addition,True,2023-05-22,2023-06-23,adjClose,0.06822612085769997,0.01571050492389836,0.05251561593380161
2019,CRTX,addition,True,2019-06-10,2019-06-28,adjClose,0.6605468750000001,0.028299177250638685,0.6322476977493614
2022,CRTX,deletion,True,2022-06-06,2022-06-24,adjClose,-0.2226027397260274,-0.06551746377655376,-0.15708527594947364
2020,CSBR,addition,True,2020-06-15,2020-06-26,adjClose,-0.016429353778751432,-0.030640470954920174,0.014211117176168742
2021,CSBR,deletion,True,2021-06-07,2021-06-25,adjClose,0.00952380952380949,0.009467139915354084,5.666960845540636e-05
2020,CSLT,deletion,True,2020-06-15,2020-06-26,adjClose,-0.10370370370370374,-0.030640470954920174,-0.07306323274878357
2021,CSLT,addition,True,2021-06-07,2021-06-25,adjClose,0.0769230769230771,0.009467139915354084,0.06745593700772301
2021,CSSE,addition,False,,,,,,
2022,CSSE,deletion,False,,,,,,
2016,CSTE,addition,True,2016-06-13,2016-06-24,adjClose,-0.038006756756048254,-0.019684696454071005,-0.01832206030197725
2023,CSTE,deletion,True,2023-05-22,2023-06-23,adjClose,0.12765957446808507,0.01571050492389836,0.11194906954418671
2016,CTIC,deletion,True,2016-06-13,2016-06-24,adjClose,-0.10085054678007288,-0.019684696454071005,-0.08116585032600188
2018,CTIC,addition,True,2018-06-11,2018-06-22,adjClose,0.03462321792260692,0.0062960964203993,0.02832712150220762
2022,CTIC,addition,True,2022-06-06,2022-06-24,adjClose,0.11708253358925158,-0.06551746377655376,0.18259999736580534
2019,CTRA,addition,True,2019-06-10,2019-06-28,adjClose,-0.05045492142033725,0.028299177250638685,-0.07875409867097594
2020,CTRA,deletion,True,2020-06-15,2020-06-26,adjClose,-0.1458762886594419,-0.030640470954920174,-0.11523581770452174
2018,CTSO,addition,True,2018-06-11,2018-06-22,adjClose,-0.03508771929824561,0.0062960964203993,-0.04138381571864491
2022,CTSO,deletion,True,2022-06-06,2022-06-24,adjClose,0.11578947368421066,-0.06551746377655376,0.18130693746076443
2022,CTV,addition,False,,,,,,
2023,CTV,deletion,False,,,,,,
2021,CTXR,addition,True,2021-06-07,2021-06-25,adjClose,0.4980392156862745,0.009467139915354084,0.48857207577092043
2022,CTXR,deletion,True,2022-06-06,2022-06-24,adjClose,0.04136460554371002,-0.06551746377655376,0.10688206932026378
2023,CTXR,addition,True,2023-05-22,2023-06-23,adjClose,0.1415929203539823,0.01571050492389836,0.12588241543008394
2022,CUE,deletion,True,2022-06-06,2022-06-24,adjClose,-0.21259842519685035,-0.06551746377655376,-0.14708096142029659
2023,CUE,addition,True,2023-05-22,2023-06-23,adjClose,-0.007772020725388518,0.01571050492389836,-0.02348252564928688
