company,symbol,sector,list_kind,index_kind,source_file
AYTU BIOPHARPMA INC,AYTU,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
AZIYO BIOLOGICS,AZYO,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BANK COMM HLDGS,BOCH,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BANK OF PRINCETON,BPRN,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BANK7 CORP,BSVN,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BANKFINANCIAL CORP,BFIN,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BANKWELL FINL GROUP INC,BWFG,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BAYCOM CORPORATION,BCML,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BCB BANCORP INC,BCBP,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BEL FUSE INC,BELFB,Telecommunications,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BELLEROPHON THERA INC,BLPH,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BEYOND AIR INC,XAIR,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BGSF INC,BGSF,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BIGLARI HOLDINGS A,BH.A,Consumer Discretionary,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BIOSIG TECHNOLOGIES INC,BSGM,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BLUEROCK RESIDENT REIT,BRG,Real Estate,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BOGOTA FINANCIAL,BSBK,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BRAINSTORM CELL THERA,BCLI,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
BRIDGFORD FOODS CORP,BRID,Consumer Staples,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
C & F FINANCIAL CORP,CFFI,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CABALETTA BIO,CABA,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CALEDONIA MINING CORP,CMCL,Basic Materials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CALIFORNIA BANCORP,CALB,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CALITHERA BIOSCIENCES,CALA,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CALYXT,CLXT,Consumer Staples,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CASI PHARMACEUTICALS INC,CASI,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CATABASIS PHARACEUTICALS,CATB,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CATALYST BIOSCIENCES INC,CBIO,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CB FINL SVCS INC,CBFV,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CENTOGENE NV,CNTG,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CENTRAL VALLEY CMNTY,CVCY,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CHAMPIONS ONCOLOGY INC,CSBR,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CHECKMATE PHARMACEUTICAL,CMPI,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CHECKPOINT THERAPEUTICS,CKPT,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CHEMBIO DIAGNOSTICS INC,CEMI,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CHEMUNG FINL CORP,CHMG,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CHERRY HILL MORTGAGE INV,CHMI,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CHIASMA INC,CHMA,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CHOICEONE FINANCIAL SERV,COFS,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CIDARA THERAPEUTICS INC,CDTX,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CIM COMMERCIAL TRUST,CMCT,Real Estate,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CITIZENS HLDG CO MISS,CIZN,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CO-DIAGNOSTICS INC,CODX,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CODORUS VY BANCORP INC,CVLY,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
COGNYTE SOFTWARE,CGNT,Technology,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
COHBAR INC,CWBR,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
COLONY BANKCORP INC,CBAN,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
COMMUNITY BANKERS TRUST,ESXB,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
COMMUNITY FINL CORP MD,TCFC,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CONCERT PHARMACEUTICALS,CNCE,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CONSOLIDATED WATER CO,CWCO,Utilities,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CONTRAFECT CORP,CFRX,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CORBUS PHARMACEUTICALS,CRBP,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CORENERGY INFRASTRUCT,CORR,Real Estate,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
COUNTY BANCORP INC,ICBK,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CYBEROPTICS CORP,CYBE,Technology,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
CYCLERION THERAPEUTICS,CYCN,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
DECIBEL THERAPEUTICS,DBTX,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
DHI GROUP INC,DHX,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
DYADIC INTERNATIONAL,DYAI,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
EAGLE BANCORP MONT INC,EBMT,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
EASTERN CO,EML,Basic Materials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
ELECTROMED INC,ELMD,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
ELLINGTON RESIDENTIAL,EARN,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
ELOXX PHARMACEUTICALS,ELOX,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
ENETI INC,NETI,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
ENOCHIAN BIOSCIENCES,ENOB,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
ENVELA,ELA,Consumer Discretionary,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
ENZO BIOCHEM INC,ENZ,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
ESQUIRE FINANCIAL HLDGS,ESQ,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
ESSA BANCORP INC,ESSA,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
ETON PHARMACEUTICALS,ETON,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
EVANS BANCORP INC,EVBN,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
EVOFEM BIOSCIENCES INC,EVFM,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
EVOLUTION PETROLEUM CORP,EPM,Energy,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
EXICURE,XCUR,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
EXPRESS INC,EXPR,Consumer Discretionary,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
EXTERRAN CORPORATION,EXTN,Energy,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FARMER BROS CO,FARM,Consumer Staples,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FARMERS & MERCHANTS BNCP,FMAO,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FEDNAT HOLDING COMPANY,FNHC,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FENNEC PHARMACEUTICALS,FENC,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FIRST BUSINESS FINL SVCS,FBIZ,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FIRST CAPITAL INC,FCAP,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FIRST CMNTY CORP SC,FCCO,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FIRST GUARANTY BANCSHARE,FGBI,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FIRST NORTHWEST BANCORP,FNWB,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FIRST SAVINGS FINANCIAL,FSFG,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FIRST UNITED CORP,FUNC,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FIRST WESTERN FINANCIAL,MYFW,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FIVE STAR SENIOR LIVING,FVE,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FNCB BANCORP INC,FNCB,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FONAR CORP,FONR,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FOSTER L B CO,FSTR,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FRANKLIN FINANCIAL SERV,FRAF,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
FVCBANKCORP INC,FVCB,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GAIA INC,GAIA,Consumer Discretionary,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GALECTIN THERAPEUTICS,GALT,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GALERA THERAPEUTICS,GRTX,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GENASYS INC,GNSS,Telecommunications,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GENCOR INDUSTRIES INC,GENC,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GENIE ENERGY LTD,GNE,Utilities,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GENPREX INC,GNPX,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GLYCOMIMETICS INC,GLYC,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GOLD RESOURCE CORP,GORO,Basic Materials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GOODRICH PETROLEUM CORP,GDP,Energy,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GRAHAM CORP,GHM,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GRAYBUG VISION,GRAY,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GREENE COUNTY BANCORP,GCBC,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GSI TECHNOLOGY,GSIT,Technology,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GTT COMMUNICATIONS INC,GTT,Telecommunications,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
GWG HLDGS INC,GWGH,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
HARROW HEALTH INC.,HROW,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
HAWTHORN BANCSHARES INC,HWBK,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
HURCO COMPANIES INC,HURC,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
IMARA,IMRA,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
IMMERSION CORP,IMMR,Technology,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
IMMUNOME,IMNM,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
INFORMATION SERVICES GRP,III,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
INTELLICHECK INC,IDN,Technology,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
INTEVAC INC,IVAC,Technology,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
INTRICON CORP,IIN,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
INVESTAR HOLDING CORP,ISTR,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
KINDRED BIOSCIENCES INC,KIN,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LA JOLLA PHARMACEUTICAL,LJPC,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LAKELAND INDUSTRIES INC,LAKE,Consumer Discretionary,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LANDMARK BANCORP INC,LARK,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LANNETT CO INC,LCI,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LCNB CORP,LCNB,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LENSAR,LNSR,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LEVEL ONE BANCORP INC,LEVL,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LIFEVANTAGE CORP,LFVN,Consumer Staples,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LIMESTONE BANCORP INC,LMST,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LINDE PLC,LIN,Basic Materials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LIQUIDIA CORPORATION,LQDA,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LOGICBIO THERAPEUTICS,LOGC,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LSI INDUSTRIES INC,LYTS,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LUCIRA HEALTH,LHDX,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
LYRA THERAPEUTICS,LYRA,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
MACKINAC FINL CORP,MFNC,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
MAINSTREET BANCSHARES,MNSB,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
MARKER THERAPEUTICS INC,MRKR,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
MASTECH DIGITAL INC,MHH,Technology,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
MAUI LAND & PINEAPPLE CO,MLP,Real Estate,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
MAXEON SOLAR TECHNOLOGIE,MAXN,Energy,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
MEDICINOVA INC,MNOV,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
MERIDIAN CORPORATION,MRBK,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
METACRINE,MTCR,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
MIDDLEFIELD BANC CORP,MBCN,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
MIDWEST HOLDINGS,MDWT,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
MILESTONE SCIENTIFIC INC,MLSS,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
MINERVA NEUROSCIENCES,NERV,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
MMA CAPITAL HOLDINGS INC,MMAC,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
NACCO INDUSTRIES INC,NC,Energy,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
NATIONAL BANKSHARES INC,NKSH,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
NEMAURA MEDICAL INC,NMRD,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
NEUBASE THERAPEUTICS,NBSE,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
NEUROBO PHARMACEUTICALS,NRBO,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
NEXTCURE,NXTC,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
NEXTDECADE,NEXT,Energy,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
NORTHEAST BANK,NBN,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
NORWOOD FINANCIAL CORP,NWFL,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
NYMOX PHARMACEUTICAL,NYMX,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
OAK VALLEY BANCORP,OVLY,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
OCONEE FEDERAL FINANCIAL,OFED,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
ODONATE THERAPEUTICS INC,ODT,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
OHIO VY BANC CORP,OVBC,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
OP BANCORP,OPBK,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
OPTINOSE INC,OPTN,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
ORGENESIS INC,ORGS,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
ORION ENERGY SYSTEMS INC,OESX,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
OSMOTICA PHARMACEUTICALS,OSMT,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
OVERSEAS SHIPHOLDING INC,OSG,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
OVID THERAPEUTICS INC,OVID,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PANGAEA LOGS SOLUTIONS,PANL,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PARK CITY GROUP INC,PCYG,Technology,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PARKE BANCORP INC,PKBK,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PARTNERS BANCORP,PTRS,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PAYSIGN INC,PAYS,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PCB BANCORP,PCB,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PCTEL INC,PCTI,Telecommunications,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PDL COMMUNITY BANCORP,PDLB,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PENNS WOODS BANCORP INC,PWOD,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PEOPLES BANCORP N C INC,PEBK,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PFSWEB INC,PFSW,Industrials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PHASEBIO PHARMACEUTICALS,PHAS,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PIERIS PHARMACEUTICALS,PIRS,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PIXELWORKS INC,PXLW,Technology,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PLUMAS BANCORP,PLBC,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
POWERFLEET INC,PWFL,Telecommunications,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PRIMEENERGY RESOURCES,PNRG,Energy,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PROFESSIONAL HOLDING,PFHD,Financials,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
PROGENITY,PROG,Health Care,deletions,r3000,2021_20210626025026_ru3000_deletions_20210625.pdf
