member,reference,construction,sector_group,entry_date,exit_date,holding_days,exit_reason,direction,entry_z,trade_pnl,trade_gross,trade_cost,profitable
OLN,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-05-03,2016-05-10,5,time_forced,long_ref_short_m,2.7525732785240025,-0.05212247993135952,-0.031234270919918136,0.020888209011441384,False
OLN,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-05-11,2016-05-18,5,time_forced,long_ref_short_m,3.262603228537387,-0.014212535430267324,0.00667567358117406,0.020888209011441384,False
OLN,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-05-19,2016-05-26,5,time_forced,long_ref_short_m,2.9008655722398133,-0.0006086409641445113,0.020279568047296873,0.020888209011441384,False
OLN,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-05-27,2016-06-06,5,time_forced,long_ref_short_m,2.7252542898697216,-0.0009198762544486185,0.019968332756992765,0.020888209011441384,False
OLN,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-06-09,2016-06-16,5,time_forced,long_ref_short_m,2.665536219177076,-0.06536302605546139,-0.044474817044019996,0.020888209011441384,False
OLN,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-06-17,2016-06-24,5,time_forced,long_ref_short_m,3.2529661965428267,-0.0144130074521624,0.006475201559278984,0.020888209011441384,False
OLN,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-06-27,2016-07-01,4,period_forced_close,long_ref_short_m,3.3696825872512943,-0.002280279671957895,0.01859905218014679,0.020879331852104686,False
REX,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-02-03,2016-02-10,5,time_forced,long_ref_short_m,2.537105293980862,-0.04152730963856786,-0.012311698703838803,0.029215610934729054,False
REX,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-02-11,2016-02-19,5,time_forced,long_ref_short_m,2.7266266678725324,-0.014765285114836706,0.014450325819892348,0.029215610934729054,False
REX,"['ALTO', 'GPRE', 'OLN', 'REX', 'TROX']",basket,28,2016-02-23,2016-03-01,5,time_forced,long_ref_short_m,2.510845358279785,0.051280799677160156,0.08049641061188921,0.029215610934729054,True
LFCR,"['IPAR', 'LFCR', 'ROG', 'USNA', 'WDFC']",basket,28,2016-01-22,2016-01-29,5,time_forced,long_m_short_ref,-2.952869694221623,0.006942159476474061,0.03500059559658096,0.0280584361201069,True
LFCR,"['IPAR', 'LFCR', 'ROG', 'USNA', 'WDFC']",basket,28,2016-02-24,2016-03-02,5,time_forced,long_m_short_ref,-2.5162495722582277,-0.12027222291632345,-0.09221378679621654,0.0280584361201069,False
LFCR,"['IPAR', 'LFCR', 'ROG', 'USNA', 'WDFC']",basket,28,2016-03-03,2016-03-10,5,time_forced,long_m_short_ref,-5.729756146285535,-0.005647386664083731,0.022411049456023166,0.0280584361201069,False
LFCR,"['IPAR', 'LFCR', 'ROG', 'USNA', 'WDFC']",basket,28,2016-03-11,2016-03-18,5,time_forced,long_m_short_ref,-5.8009338349489195,-0.040021031002868114,-0.011962594882761218,0.0280584361201069,False
