date,ls_gross,ls_net,ls_ba,ls_bw,n_long,n_short,skipped,guard_fired,mkt_ret,long_scale,short_scale,beta_long,beta_short,sort_label
2016-07-21,0.004052761739221111,0.0016384678558453195,0.002357282755206034,5.7011128169757156e-05,26,26,False,True,-0.0030677191106075895,1.053442885088596,0.9465571149114043,1.1759207915106864,1.3087064390833179,tercile
2016-07-22,0.01018231393250363,0.007515693093138137,0.002607188830925461,5.943200844003187e-05,28,28,False,True,0.005801101201730623,1.014937121445226,0.9850628785547738,1.2537243222781598,1.29174632649413,tercile
2016-07-25,0.004193449819325605,0.0019700005668335384,0.002166225321628419,5.722393086364748e-05,29,29,False,True,-0.0023969432614281967,1.0105480635953121,0.989451936404688,1.2972476686181635,1.324906315600402,tercile
2016-07-26,-0.0022897465686485194,-0.003586346605677904,0.0012387041337553173,5.789590327406722e-05,28,28,False,True,0.005014418360580113,0.997070499703118,1.002929500296882,1.3256917655801632,1.3179472243742427,tercile
2016-07-27,0.007038485460586272,0.006345206881130142,0.0006372135928939269,5.606498656220284e-05,28,28,False,True,0.0005083931503597202,1.0144819746885823,0.9855180253114179,1.3256917655801632,1.3646532743520137,tercile
2016-07-28,-0.003533962490792822,-0.008464304086698541,0.004869681124180681,6.0660471725038065e-05,32,32,False,True,-0.00027102098935677794,0.9614040447293969,1.0385959552706032,1.3670755927955855,1.2654699815599355,tercile
2016-07-29,0.0028222825167872577,-0.002120286445612565,0.00488226712014763,6.030184225219309e-05,23,23,False,False,0.001893059102672631,0.9770694661811967,1.0229305338188033,1.4231008966521426,1.3592989821341983,quintile
2016-08-01,0.0021568836416779977,-0.003295372401094662,0.005396388301684887,5.586774108777202e-05,28,28,False,False,-0.001082679330083971,0.9406767683963457,1.0593232316036543,1.5767540202099994,1.4001542041532737,quintile
2016-08-02,-0.0009497328171840513,-0.001478582227424146,0.00047262544121321116,5.622396902688352e-05,30,30,False,False,-0.01005227394816555,0.9639156648723894,1.0360843351276106,1.5687783769516486,1.4595047922141666,quintile
2016-08-03,-0.0010696395706891355,-0.005663643651186495,0.004537998124862117,5.6005955635242377e-05,33,33,False,False,0.008104676615122375,0.9824806880123078,1.0175193119876922,1.526421626421031,1.473858777966015,quintile
2016-08-04,0.00769527795102673,0.003672512019796298,0.00396586597857256,5.689995265787247e-05,37,37,False,False,0.0017854369733390056,0.9745753565774684,1.0254246434225318,1.5143329194186,1.4392393964646082,quintile
2016-08-05,-0.0047861190494871714,-0.008950365092800467,0.0041052378464352035,5.9008196878092145e-05,43,43,False,False,0.012248238558547382,0.9499424188694523,1.0500575811305477,1.4956946080056022,1.3530912774222388,quintile
2016-08-08,-2.894848516146395e-05,-0.007432482230447852,0.007341493696694218,6.204004859216932e-05,54,54,False,False,0.0017289722705460624,0.9089824657215017,1.0910175342784985,1.5868976313720689,1.3221255172274655,quintile
2016-08-09,0.007956893653033596,0.006834852652564762,0.0010605371930109532,6.150380745788041e-05,57,57,False,False,-0.0010956999849942694,0.899781416563026,1.1002185834369738,1.6063654689340752,1.3137187636298733,quintile
2016-08-10,0.0026830478508582624,0.0004667583152171133,0.00215478315265125,6.150638298989891e-05,61,61,False,False,-0.005138844953219439,0.9104807712796009,1.0895192287203992,1.5946852206696054,1.332633873170538,quintile
2016-08-11,0.002759467753754869,-0.0011055283919820644,0.00380178169972449,6.321444601244351e-05,68,68,False,False,0.0070932197401198695,0.9012406264802941,1.0987593735197059,1.6487465003272153,1.352359183159626,quintile
2016-08-12,-0.001746746885920557,-0.0033025405470460344,0.0014925345357560361,6.325912536944127e-05,69,69,False,False,0.0012275522006155227,0.9017950642434143,1.0982049357565857,1.6389807588551684,1.3458551410600441,quintile
2016-08-15,0.0012769338247188445,0.0007124075079881598,0.0005014566510997075,6.30696656309772e-05,69,69,False,False,0.008224299908002905,0.9043095194584911,1.0956904805415089,1.6328643970686896,1.3476568834697709,quintile
2016-08-16,-0.0025920675051576093,-0.0033512887523290697,0.0006956719001344718,6.35493470369887e-05,69,69,False,False,-0.0059653991098096455,0.898138997910602,1.1018610020893977,1.6432478570228712,1.339429366160219,quintile
2016-08-17,0.004668256820370185,0.00460453597099334,0.0,6.37208493768449e-05,69,69,False,False,-0.0006892564875669693,0.8812949190967592,1.1187050809032408,1.6432478570228712,1.2945198979892278,quintile
2016-08-18,-0.0015713520199749868,-0.0017787293753373638,0.00014403487673386912,6.334247862850802e-05,69,69,False,False,0.007074416653470813,0.8879377256941151,1.1120622743058848,1.621269938459676,1.2945198979892278,quintile
2016-08-19,0.003662975228864287,0.0030975221561916977,0.0005016533403727572,6.379973229983212e-05,70,70,False,False,0.001151592150302996,0.8829807564998965,1.1170192435001036,1.6391977997546099,1.2957521741031286,quintile
2016-08-22,0.0004307049071311569,-4.494783778537893e-05,0.00041166678077115865,6.398596414537716e-05,71,71,False,False,0.0023997287107046035,0.8844896318940855,1.1155103681059146,1.6317550903662033,1.293820748318019,quintile
2016-08-23,-0.005335856439494422,-0.005875289551350006,0.0004749132362302725,6.451987562531195e-05,71,71,False,False,0.005674207429812349,0.883503581189572,1.116496418810428,1.6279479316223289,1.2882243089600944,quintile
2016-08-24,-0.0024453896163867707,-0.0026304897820179592,0.00012058029000587641,6.451987562531195e-05,71,71,False,False,-0.009220701792237,0.883503581189572,1.116496418810428,1.6279479316223289,1.2882243089600944,quintile
2016-08-25,0.005073703258920223,0.0048845169308187495,0.00012458003829552436,6.460628980594842e-05,71,71,False,False,-0.00043779337939278587,0.8836910572049148,1.1163089427950852,1.6369838898023137,1.2958670926569498,quintile
2016-08-26,0.004143782979313237,0.004079176689507288,0.0,6.460628980594842e-05,71,71,False,False,-0.0013786951566815537,0.8836910572049148,1.1163089427950852,1.6369838898023137,1.2958670926569498,quintile
2016-08-29,7.143431116427099e-05,-0.000489642978466082,0.0004964762706757621,6.460101895459091e-05,71,71,False,False,0.005919289133265256,0.8837821303577639,1.116217869642236,1.636681661485363,1.2958670926569498,quintile
2016-08-30,0.0076001581668103686,0.007404334849267177,0.0001311136152909597,6.47097022522314e-05,71,71,False,False,-2.4460825405666064e-05,0.8815825026687708,1.118417497331229,1.6236553404450798,1.279831674590809,quintile
2016-08-31,0.0041152537287037355,0.003676352147646049,0.00037434697743474215,6.455460362294439e-05,71,71,False,False,-0.0041766296035769925,0.889661385143355,1.110338614856645,1.6128499461858903,1.2922997524835091,quintile
2016-09-01,0.003972038367946335,0.0034447068236943914,0.0004657850111832897,6.154653306865345e-05,70,70,False,False,0.0002128524853326033,0.909435165807237,1.090564834192763,1.5490268359501809,1.2917521574358874,quintile
2016-09-02,-0.003650666734463067,-0.0038675653110860726,0.00015512577967923498,6.177279694377031e-05,71,71,False,False,0.009329310300767522,0.9089017952267695,1.0910982047732303,1.5479011104784144,1.2894257290431008,quintile
2016-09-06,0.0004484505789073452,-0.00022792829696437357,0.000614988343075099,6.139053279661975e-05,72,72,False,False,0.0030337670671106163,0.9036711891866369,1.0963288108133633,1.5447671276136776,1.2733055388660428,quintile
2016-09-07,-0.0072040756612853155,-0.0076033153933367376,0.00033773462846406726,6.150510358735446e-05,71,71,False,False,0.0030629142997506435,0.9086344233236651,1.091365576676335,1.547531051629384,1.288422518286691,quintile
2016-09-08,0.0002594511773250371,0.00019804863496798616,0.0,6.140254235705093e-05,71,71,False,False,0.0014554622373642461,0.9090608796910448,1.0909391203089551,1.547531051629384,1.2895311140231256,quintile
2016-09-09,-0.003085106300758006,-0.0032207085937627717,7.467334625350717e-05,6.092894675125837e-05,72,72,False,False,-0.026574873698595715,0.9085883971567925,1.0914116028432075,1.541464862484222,1.2832528855561922,quintile
